system:index,area_km2,class_name_n0,class_name_n1,class_name_n2,class_name_n3,class_name_n4,classe,nome,territory,year,.geo
0_4_6,0.04817449188232422,Antrópico,Área não vegetada,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,25,Pacajá,1505486.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_7,0.00624567626953125,Natural,Corpos D'água,"Rios, Lagos e Oceano","Rios, Lagos e Oceano","Rios, Lagos e Oceano",33,Pacajá,1505486.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_0,0.041920086547851565,Natural,Floresta,Formação Florestal,Formação Florestal,Formação Florestal,3,Placas,1505650.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_1,0.00356798974609375,Natural,Formação Natural não Florestal,Formação Campestre,Formação Campestre,Formação Campestre,12,Placas,1505650.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_2,0.13646593713378916,Antrópico,Agropecuária,Pastagem,Pastagem,Pastagem,15,Placas,1505650.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_0,0.3751587845458985,Natural,Floresta,Formação Florestal,Formação Florestal,Formação Florestal,3,Porto de Moz,1505908.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_1,0.36531826678466806,Natural,Floresta,Floresta Alagável,Floresta Alagável,Floresta Alagável,6,Porto de Moz,1505908.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_2,2.3087176814575208,Natural,Formação Natural não Florestal,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,11,Porto de Moz,1505908.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_3,0.37954804919433593,Antrópico,Agropecuária,Pastagem,Pastagem,Pastagem,15,Porto de Moz,1505908.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_4,0.001785909912109375,Antrópico,Área não vegetada,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,25,Porto de Moz,1505908.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_5,0.011613851013183598,Natural,Corpos D'água,"Rios, Lagos e Oceano","Rios, Lagos e Oceano","Rios, Lagos e Oceano",33,Porto de Moz,1505908.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_0,0.03839182086181642,Natural,Floresta,Formação Florestal,Formação Florestal,Formação Florestal,3,Senador José Porfírio,1507805.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_1,0.056264362976074234,Natural,Floresta,Floresta Alagável,Floresta Alagável,Floresta Alagável,6,Senador José Porfírio,1507805.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_2,0.01694729626464844,Natural,Formação Natural não Florestal,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,11,Senador José Porfírio,1507805.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_3,0.07679667138671879,Antrópico,Agropecuária,Pastagem,Pastagem,Pastagem,15,Senador José Porfírio,1507805.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_4,0.004465752197265625,Antrópico,Área não vegetada,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,25,Senador José Porfírio,1507805.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_5,0.00802558135986328,Antrópico,Área não vegetada,Afloramento Rochoso,Afloramento Rochoso,Afloramento Rochoso,29,Senador José Porfírio,1507805.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_0,2.6228473923339846,Natural,Floresta,Formação Florestal,Formação Florestal,Formação Florestal,3,Uruará,1508159.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_1,0.016059990966796882,Natural,Floresta,Floresta Alagável,Floresta Alagável,Floresta Alagável,6,Uruará,1508159.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_2,5.280525093811042,Antrópico,Agropecuária,Pastagem,Pastagem,Pastagem,15,Uruará,1508159.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_3,0.016058654846191407,Antrópico,Área não vegetada,Área Urbanizada,Área Urbanizada,Área Urbanizada,24,Uruará,1508159.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_4,0.12311841992187497,Antrópico,Área não vegetada,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,25,Uruará,1508159.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_0,2.181000672302244,Natural,Floresta,Formação Florestal,Formação Florestal,Formação Florestal,3,Vitória do Xingu,1508357.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_1,0.07589142071533211,Natural,Floresta,Floresta Alagável,Floresta Alagável,Floresta Alagável,6,Vitória do Xingu,1508357.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_2,0.01785240478515625,Natural,Formação Natural não Florestal,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,11,Vitória do Xingu,1508357.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_3,5.593885758789078,Antrópico,Agropecuária,Pastagem,Pastagem,Pastagem,15,Vitória do Xingu,1508357.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_4,0.05981282684326172,Antrópico,Área não vegetada,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,25,Vitória do Xingu,1508357.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_0,5.0919636506958,Natural,Floresta,Formação Florestal,Formação Florestal,Formação Florestal,3,Altamira,1500602.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_1,21.2835267607419,Natural,Floresta,Formação Savânica,Formação Savânica,Formação Savânica,4,Altamira,1500602.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_2,0.24747516369628902,Natural,Floresta,Floresta Alagável,Floresta Alagável,Floresta Alagável,6,Altamira,1500602.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_3,0.8563897144165069,Natural,Formação Natural não Florestal,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,11,Altamira,1500602.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_4,7.925169071166959,Natural,Formação Natural não Florestal,Formação Campestre,Formação Campestre,Formação Campestre,12,Altamira,1500602.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_5,11.920741183471717,Antrópico,Agropecuária,Pastagem,Pastagem,Pastagem,15,Altamira,1500602.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_6,0.002654533752441406,Antrópico,Área não vegetada,Área Urbanizada,Área Urbanizada,Área Urbanizada,24,Altamira,1500602.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_7,1.0289512737426763,Antrópico,Área não vegetada,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,25,Altamira,1500602.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_8,1.1132010545043936,Antrópico,Área não vegetada,Afloramento Rochoso,Afloramento Rochoso,Afloramento Rochoso,29,Altamira,1500602.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_9,0.2452792758789071,Natural,Corpos D'água,"Rios, Lagos e Oceano","Rios, Lagos e Oceano","Rios, Lagos e Oceano",33,Altamira,1500602.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_0,0.5415154364013675,Natural,Floresta,Formação Florestal,Formação Florestal,Formação Florestal,3,Anapu,1500859.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1,0.022313654846191404,Natural,Formação Natural não Florestal,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,11,Anapu,1500859.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2,0.055326536621093686,Antrópico,Agropecuária,Pastagem,Pastagem,Pastagem,15,Anapu,1500859.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_3,0.03651170947265625,Antrópico,Área não vegetada,Afloramento Rochoso,Afloramento Rochoso,Afloramento Rochoso,29,Anapu,1500859.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_0,0.22848143035888666,Natural,Floresta,Formação Florestal,Formação Florestal,Formação Florestal,3,Brasil Novo,1501725.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1,0.9524078556518558,Antrópico,Agropecuária,Pastagem,Pastagem,Pastagem,15,Brasil Novo,1501725.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3_0,0.9208888761596674,Natural,Floresta,Formação Florestal,Formação Florestal,Formação Florestal,3,Medicilândia,1504455.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3_1,0.008034765197753906,Natural,Floresta,Floresta Alagável,Floresta Alagável,Floresta Alagável,6,Medicilândia,1504455.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3_2,2.636039272277833,Antrópico,Agropecuária,Pastagem,Pastagem,Pastagem,15,Medicilândia,1504455.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3_3,0.0035695429687500006,Antrópico,Área não vegetada,Área Urbanizada,Área Urbanizada,Área Urbanizada,24,Medicilândia,1504455.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4_0,1.1776917704467773,Natural,Floresta,Formação Florestal,Formação Florestal,Formação Florestal,3,Pacajá,1505486.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4_1,0.04016013995361329,Natural,Floresta,Formação Savânica,Formação Savânica,Formação Savânica,4,Pacajá,1505486.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4_2,0.008919661254882812,Natural,Floresta,Floresta Alagável,Floresta Alagável,Floresta Alagável,6,Pacajá,1505486.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4_3,8.918848266601562E-4,Natural,Formação Natural não Florestal,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,11,Pacajá,1505486.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4_4,0.08745135760498046,Natural,Formação Natural não Florestal,Formação Campestre,Formação Campestre,Formação Campestre,12,Pacajá,1505486.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4_5,2.505555349853507,Antrópico,Agropecuária,Pastagem,Pastagem,Pastagem,15,Pacajá,1505486.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4_6,0.003568953369140625,Antrópico,Área não vegetada,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,25,Pacajá,1505486.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5_0,5.706975067016601,Natural,Floresta,Formação Florestal,Formação Florestal,Formação Florestal,3,Placas,1505650.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5_1,0.04371032629394533,Natural,Floresta,Floresta Alagável,Floresta Alagável,Floresta Alagável,6,Placas,1505650.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5_2,0.008027736755371094,Natural,Formação Natural não Florestal,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,11,Placas,1505650.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5_3,0.04103379614257812,Natural,Formação Natural não Florestal,Formação Campestre,Formação Campestre,Formação Campestre,12,Placas,1505650.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5_4,8.071527607727043,Antrópico,Agropecuária,Pastagem,Pastagem,Pastagem,15,Placas,1505650.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5_5,0.04459767034912109,Antrópico,Área não vegetada,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,25,Placas,1505650.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_6_0,0.5110741815795902,Natural,Floresta,Formação Florestal,Formação Florestal,Formação Florestal,3,Porto de Moz,1505908.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_6_1,2.1560380941162123,Natural,Floresta,Floresta Alagável,Floresta Alagável,Floresta Alagável,6,Porto de Moz,1505908.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_6_2,6.3173740895385775,Natural,Formação Natural não Florestal,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,11,Porto de Moz,1505908.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_6_3,0.013402726501464842,Natural,Formação Natural não Florestal,Formação Campestre,Formação Campestre,Formação Campestre,12,Porto de Moz,1505908.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_6_4,0.6744858112182621,Antrópico,Agropecuária,Pastagem,Pastagem,Pastagem,15,Porto de Moz,1505908.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_6_5,0.02055299798583984,Natural,Corpos D'água,"Rios, Lagos e Oceano","Rios, Lagos e Oceano","Rios, Lagos e Oceano",33,Porto de Moz,1505908.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7_0,0.05345408630371097,Natural,Floresta,Formação Florestal,Formação Florestal,Formação Florestal,3,Senador José Porfírio,1507805.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7_1,0.1267957590332032,Natural,Floresta,Floresta Alagável,Floresta Alagável,Floresta Alagável,6,Senador José Porfírio,1507805.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7_2,0.0999940969848633,Natural,Formação Natural não Florestal,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,11,Senador José Porfírio,1507805.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7_3,0.050004697998046854,Antrópico,Agropecuária,Pastagem,Pastagem,Pastagem,15,Senador José Porfírio,1507805.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7_4,0.016051170593261718,Antrópico,Área não vegetada,Afloramento Rochoso,Afloramento Rochoso,Afloramento Rochoso,29,Senador José Porfírio,1507805.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8_0,6.5453923855590785,Natural,Floresta,Formação Florestal,Formação Florestal,Formação Florestal,3,Uruará,1508159.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8_1,0.029453301818847654,Natural,Floresta,Floresta Alagável,Floresta Alagável,Floresta Alagável,6,Uruará,1508159.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8_2,8.92762939453125E-4,Natural,Formação Natural não Florestal,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,11,Uruará,1508159.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8_3,0.016054954528808594,Natural,Formação Natural não Florestal,Formação Campestre,Formação Campestre,Formação Campestre,12,Uruará,1508159.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8_4,4.658511369445797,Antrópico,Agropecuária,Pastagem,Pastagem,Pastagem,15,Uruará,1508159.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8_5,0.10170301849365235,Antrópico,Área não vegetada,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,25,Uruará,1508159.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8_6,0.0053525243530273435,Natural,Corpos D'água,"Rios, Lagos e Oceano","Rios, Lagos e Oceano","Rios, Lagos e Oceano",33,Uruará,1508159.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_9_0,0.23213429022216797,Natural,Floresta,Formação Florestal,Formação Florestal,Formação Florestal,3,Vitória do Xingu,1508357.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_9_1,0.030352576965332036,Natural,Floresta,Floresta Alagável,Floresta Alagável,Floresta Alagável,6,Vitória do Xingu,1508357.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_9_2,0.1472974763183593,Natural,Formação Natural não Florestal,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,11,Vitória do Xingu,1508357.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_9_3,1.398127508056641,Antrópico,Agropecuária,Pastagem,Pastagem,Pastagem,15,Vitória do Xingu,1508357.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_9_4,0.012499569458007813,Antrópico,Área não vegetada,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,25,Vitória do Xingu,1508357.0,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0_0,34.84456295440664,Natural,Floresta,Formação Florestal,Formação Florestal,Formação Florestal,3,Altamira,1500602.0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0_1,17.269482167968714,Natural,Floresta,Formação Savânica,Formação Savânica,Formação Savânica,4,Altamira,1500602.0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0_2,4.267409480102536,Natural,Floresta,Floresta Alagável,Floresta Alagável,Floresta Alagável,6,Altamira,1500602.0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0_3,1.3064725234375019,Natural,Formação Natural não Florestal,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,11,Altamira,1500602.0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0_4,7.329096957336413,Natural,Formação Natural não Florestal,Formação Campestre,Formação Campestre,Formação Campestre,12,Altamira,1500602.0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0_5,80.8745129035041,Antrópico,Agropecuária,Pastagem,Pastagem,Pastagem,15,Altamira,1500602.0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0_6,0.06105981176757809,Antrópico,Área não vegetada,Área Urbanizada,Área Urbanizada,Área Urbanizada,24,Altamira,1500602.0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0_7,1.3720213112792956,Antrópico,Área não vegetada,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,25,Altamira,1500602.0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0_8,1.052939484802246,Antrópico,Área não vegetada,Afloramento Rochoso,Afloramento Rochoso,Afloramento Rochoso,29,Altamira,1500602.0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0_9,0.1024294591064454,Natural,Corpos D'água,"Rios, Lagos e Oceano","Rios, Lagos e Oceano","Rios, Lagos e Oceano",33,Altamira,1500602.0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_0,2.2592740089111336,Natural,Floresta,Formação Florestal,Formação Florestal,Formação Florestal,3,Anapu,1500859.0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1,0.020525614990234375,Natural,Floresta,Floresta Alagável,Floresta Alagável,Floresta Alagável,6,Anapu,1500859.0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_2,2.0873029660034157,Antrópico,Agropecuária,Pastagem,Pastagem,Pastagem,15,Anapu,1500859.0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_3,0.11868555938720696,Antrópico,Área não vegetada,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,25,Anapu,1500859.0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_4,0.16296623193359386,Antrópico,Área não vegetada,Afloramento Rochoso,Afloramento Rochoso,Afloramento Rochoso,29,Anapu,1500859.0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2_0,35.42851084021002,Natural,Floresta,Formação Florestal,Formação Florestal,Formação Florestal,3,Brasil Novo,1501725.0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2_1,0.2276565021972658,Natural,Floresta,Floresta Alagável,Floresta Alagável,Floresta Alagável,6,Brasil Novo,1501725.0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2_2,0.05623241748046874,Natural,Formação Natural não Florestal,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,11,Brasil Novo,1501725.0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2_3,75.77729100592006,Antrópico,Agropecuária,Pastagem,Pastagem,Pastagem,15,Brasil Novo,1501725.0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2_4,0.012494693237304691,Antrópico,Área não vegetada,Área Urbanizada,Área Urbanizada,Área Urbanizada,24,Brasil Novo,1501725.0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2_5,0.015174384887695314,Antrópico,Área não vegetada,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,25,Brasil Novo,1501725.0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3_0,37.34013379534935,Natural,Floresta,Formação Florestal,Formação Florestal,Formação Florestal,3,Medicilândia,1504455.0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3_1,0.157977189453125,Natural,Floresta,Floresta Alagável,Floresta Alagável,Floresta Alagável,6,Medicilândia,1504455.0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3_2,0.010708429687500002,Natural,Formação Natural não Florestal,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,11,Medicilândia,1504455.0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
